,review,score
165, 토 나오는 상상력  공동체 의식이라는 개념을 더럽히지 않았으면  점은 못주나봐요 어제봤는데 아직까지 힘들어요 ㅠㅠ,1
166,사탄의 영화 같았다 좀 심한데,6
167,진지하게 감독 정신상태가 의심스럽다,5
168,싸이코도라이사이비포르노정신이상 영화 남녀 성기 다러내고 뭘 말하려고 하는지공포감이라고는 도 없고보는내내 짜증과 찝찝함과 보고난후에 샤워 두번하고도 짜증과 찝찝함만 남는영화  공포영화 아니니 참고 ,2
169,멘탈이 약한 사람은 보지마세요,10
170,충격적인 영화 이런 영화는 처음이었다,10
171,존나재미없네 하고픈 말이뭔데 ,1
172,아리 에스터도 피할수없는 소포모어 징크스,6
173,유전 너무 재밌게 봤는데 역시 유전 감독 ㄷ,9
174,내생에 이런 영화는 진짜 처음이였다,1
175,유전보다 느린 호흡으로 완벽한 결말을 향해 달려간다,10
176,내 취향엔 맞지만 남에게 추천하긴 어려운 영화,9
177,별루 전작에 비해 의미는 뭔가 많이 있는척 하는거 같은데 너무 지루함,6
178,토나와 ㅅㅂ 시간 분동안 내가 뭘본거지,1
179,진짜 내가 평점 거이다 만점주는데 기영화엿다 전작 나름 재밋게봐서 기대햇는데 개실망 기 변태영화 ㅋ,1
180,왠만한 영화는 안까는데취향존중은 한다마는 이건 아니잖아,2
181,별 한개도 아까운 노잼기대했는데,1
182,극불호 예측불가능하지는 않지만 정신병걸리는 기분이 너무 심해서 후반부즈음 탈주했음 고어틱한데 그래도 그건 청불이라 이해가능한 수준 문제는 많이 불쾌하다는거 가장 순수한 악이 무엇인지 생각하게되지만 이런 컨텐,1
183,너무 약한데졸라 참신하고 완전 고어한걸 기대한 내가 한심하다그냥 블루투스섹보면서 웃은거 밖에 생각안나네 아기가 느껴져요 ㅇㅈㄹ,1
184,역대급영화 도중에 나가고싶은욕구가 끊이질않네요스토리전개도 시간동안 잡아먹고  배우감독한테는미안한얘기지만 정말 실망한영화,1
185,영화보는거 좋아하고 평점 안남기는데영화보다가 중간에 화장실로 뛰쳐나와서 다 토했어요제 인생에서 봤던 영화중 최악으로 남을 정말 쓰레기영화예요무슨 생각으로 이런 영화를 만든건지 더럽고 결말도 없고기괴하고 보,1
