,review,score
165,영화는 진짜 고구마 수백개 먹은 뭣같은 느낌 영화 스켈레톤키 같은 느낌임 하지만 영화 재미있었음 영화가 길어서 루즈한 느낌도 있음 그래서 점 드립니다,8
166,진정 무서운장면없이 무서운 영화,10
167,공포영화 그닥 안무서워하는데 아 이 영화는 밤에 혼자 이어폰 끼고 보는데 후반부에 가서는 거의 화면 반쯤 가리고 봄 분위기 정말 무서움 어렸을때 엑소시스트 오멘 보고 덜덜거린 이후로 처음임 ㅠㅠ 제목이 유전보단,10
168,호불호가 갈리는 영화인듯요 내 취향의 영화는 아닌듯,2
169,오늘보고왔는데 진심 곤지암보다 낫네요 간만에 신선한 공포영화를 봤어요 근데영화자체가 넘 우중충하고 우울,10
170,오컬트 영화 좋아한다면 무조건 추천 오랜만에 제대로된 오컬트 영화,10
171,스토리도 좋고 사운드로 사람 엄청 긴장시킴갑툭튀 귀신 나오는 영화랑은 비교도 안 될 만큼 재밌는 영화,10
172,조모의 광기로부터 일가를 제물로 삼는 의식의 과정들 오로지 쓰임받기 위한 인생 도살당하는 인생 조모가 엄마에게 그랬기에 엄마는 임신을 원치도 않고 무의식 한켠에선 자식들과 자기 인생을 빨리 없애야함을 눈치체고,8
173,공포영화 레전드 유전 영화 재밌게 잘 봤습니다,9
174,스릴러인 척하는 오컬트 샤이닝 느낌 좀 나고 여자 주인공 연기가 지린다,7
175,전 진짜 소름돋을정도로 무서워서 영화관 뛰쳐나오고 싶었어요ㅠㅠ오랜만에 공포다운 영화를 보네요트라우마 생길거같아여자꾸 귀신보이는거같구ㅠㅠㅠㅠ그래도 영화 너무 만족해요ㅎㅎ,10
176,대다수 점주는 분들은 쌘척 쩌네ㅋㅋ,8
177,한국공포에선 쉽게 볼수없던 소재라 신선하고 재밌었음,10
178,후반 분을 위한 영화,8
179,깜짝놀라고 이런게 아니라 보는사람이 계속 생각하고 찾게만드는 흡입력이 있어요 스토리가 치밀함 보통 악마나오는거는 동양정서에 안맞아서 좀 몰입이 덜 되거나 우스꽝스러운 느낌이 좀 있는데 이 영화는 빠져서 봤어요,7
180,기대이상으로재밌게봄,10
181,영화의 설계가 굉장히 뛰어나다 잔잔하게 깔린 불안하고 위태로운 느낌의 근원이 뭔지 알게되었을 때 정말 소름 끼치고 무서웠다,10
182,여동생이 혀를 차는 이유가 있다,10
183,공포라기보단 짜증 답답,1
184,한개도 안무섭고 한개도 집중안됨,2
185,기괴하고 음침한 분위기 좋아하시면 딱임 저는 매우 재밌게 봤습니다,10
